RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_COUNT_24	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_FSA_DURATION_24	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	actor	bg_code	bg_name	block	calibration	condition	frame_rate	object	object_outcome	object_pos	object_pos_outcome	outcome	position	session	session_type	split_by	subject	subject_session	test_phase	trial_overall	trial_w_session	video_file_cue	video_file_outcome
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	122500.00	5723.10	1075	1353	0.0867	false	.	1353	3	24	[24]	3	5519	1	903.90	787.30	0	1353	6871	0.1667	1	118.90	386.70	398.30	527.00	5519	9.94	-33.48	5518	2	5438	0.1667	1	0	0	0	1	0	0	0	1933	.	22	.	lower_object	1353	1	5519	903.90	787.30	1353	6871	0.1667	1	118.90	386.70	398.30	527.00	5519	9.94	-33.48	5518	2	5438	785	0	0	5723.10	5723.10	.	1	1	0	0	0	0	1353	1135	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1353	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 24, 22, 24]	true	7398952	1	first_video	true	7383071	Fixations	1000.00	IP Relative	15598.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 24, 22, 24]	true	7398952	1	first_video	true	7383071	Fixations	1000.00	IP Relative	15598.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	418000.00	6136.42	1080	12086	0.7748	false	.	3226	2	.	.	2	2212	0	398.30	527.00	1	3226	5437	0.1667	1	278.30	-846.50	966.50	468.40	2212	6.56	178.65	2211	1	2159	0.6667	4	0	1	0	2	0	1353	0	6927	.	24	.	actor_left	28	2	15842	292.10	444.90	8860	15869	0.5000	3	349.80	-783.90	903.90	787.30	6967	0.78	-164.95	15841	5	15818	120	0	0	6394.30	5720.20	.	0	0	1	1	1	1	13439	670	2	1933	2	6967	469.80	368.70	8860	15869	0.5000	3	349.80	-783.90	903.90	787.30	6967	12086	0	.	.	6899	2	8919	333.10	401.20	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 24, 22, 24]	true	7398952	1	first_video	true	7383071	Fixations	1000.00	IP Relative	15598.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	122500.00	5973.20	355	4020	0.2831	false	.	182	1	.	.	1	0	0	1101.40	40.70	1	182	181	0.1667	1	316.40	.	.	.	0	.	.	.	.	.	0.5000	3	1	0	1	0	1356	0	3827	0	.	21	.	upper_object	1356	2	7784	1073.00	312.80	3838	9139	0.3333	2	141.90	-1147.20	1932.20	339.70	5244	6.73	-71.15	7783	4	7726	785	1	1	7028.90	5204.70	.	0	0	0	0	0	0	182	1135	2	2482	2	5244	926.90	87.90	3838	9139	0.3333	2	141.90	-1147.20	1932.20	339.70	5244	182	0	.	.	1356	2	7784	1073.00	312.80	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[21, 23, 0, 21, 0]	true	7418017	2	outcome_video	true	7403302	Fixations	1000.00	IP Relative	14200.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[21, 23, 0, 21, 0]	true	7418017	2	outcome_video	true	7403302	Fixations	1000.00	IP Relative	14200.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	418000.00	6354.60	1080	3827	0.2695	false	.	3827	2	21	[21]	2	230	1	1419.20	324.90	1	3827	4056	0.1667	1	169.20	148.60	1101.40	40.70	230	6.56	-47.09	229	1	182	0.1667	1	0	0	0	0	0	0	0	0	.	23	.	actor_right	3827	1	230	1419.20	324.90	3827	4056	0.1667	1	169.20	148.60	1101.40	40.70	230	6.56	-47.09	229	1	182	1250	0	0	6354.60	6354.60	.	0	0	0	0	0	0	7665	1800	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3827	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[21, 23, 0, 21, 0]	true	7418017	2	outcome_video	true	7403302	Fixations	1000.00	IP Relative	14200.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	2	Maylo_6.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[21, 23, 0, 21, 0]	true	7418017	2	outcome_video	true	7403302	Fixations	1000.00	IP Relative	14200.00	6	4	Trial: 2	7374225	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	2	False	A2	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-4	OBJ-5	down	down	IDENTITY	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	11	2	FIRST-TEST_A2_NCOM_UNTEN_LINKS_OBJ-4.mp4	OUTCOME_OBJ-5_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	122500.00	.	355	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	upper_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 24]	true	7453521	1	first_video	true	7437638	Fixations	1000.00	IP Relative	15437.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 24]	true	7453521	1	first_video	true	7437638	Fixations	1000.00	IP Relative	15437.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 24]	true	7453521	1	first_video	true	7437638	Fixations	1000.00	IP Relative	15437.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	418000.00	6327.75	1080	13341	0.8642	false	.	4832	4	.	.	2	2364	0	407.80	450.10	1	13341	15883	0.6667	6	287.80	-626.20	746.20	182.40	2364	7.87	-134.45	2363	3	2299	0.6667	6	0	0	0	5	0	0	0	8509	.	24	.	actor_left	2623	1	13260	462.10	456.80	13341	15883	0.6667	6	287.80	-626.20	746.20	182.40	2364	1.32	-166.23	13259	8	13241	120	0	0	7142.50	5726.30	.	0	0	0	0	0	0	13341	670	1	325	1	7230	578.10	490.70	.	.	.	.	.	.	.	.	.	13341	0	.	.	4777	1	7611	450.60	483.50	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 24]	true	7453521	1	first_video	true	7437638	Fixations	1000.00	IP Relative	15437.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	122500.00	6169.47	355	9569	0.6815	false	.	4678	3	.	.	2	2255	0	1115.60	26.40	1	4678	6932	0.1111	1	330.60	-1311.80	2096.80	258.80	2255	16.39	157.80	2254	2	2136	0.4444	4	2	0	0	0	4861	0	0	0	.	21	.	upper_object	1882	2	11547	1082.80	311.10	4891	13428	0.3333	3	248.60	-457.70	1242.70	178.90	8250	5.77	36.29	11546	7	11267	785	1	1	7104.70	5190.40	.	0	0	0	0	0	0	9569	1135	2	30	2	8250	1033.60	255.20	4891	13428	0.3333	3	248.60	-457.70	1242.70	178.90	8250	9569	0	.	.	2979	2	8288	813.10	311.40	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 21, 0, 21, 0]	true	7472596	2	outcome_video	true	7457874	Fixations	1000.00	IP Relative	14042.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 21, 0, 21, 0]	true	7472596	2	outcome_video	true	7457874	Fixations	1000.00	IP Relative	14042.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	actor_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1250	0	0	.	.	.	.	.	.	.	.	.	.	1800	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 21, 0, 21, 0]	true	7472596	2	outcome_video	true	7457874	Fixations	1000.00	IP Relative	14042.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Maylo_6	3	Maylo_6.edf	RIGHT	Right	actor	418000.00	.	1080	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	.	actor_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	120	0	0	.	.	.	.	.	.	.	.	.	.	670	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	320	RECTANGLE	[0, 21, 0, 21, 0]	true	7472596	2	outcome_video	true	7457874	Fixations	1000.00	IP Relative	14042.00	9	4	Trial: 3	7427433	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Maylo_6	3	False	A1	(255, 255, 255, 255)	white	1	w_minion64.mp4	NCOM	30.3	OBJ-10	OBJ-10	up	down	LOCATION	left	4	4	[1, 1, 1, 0, 0]	subj.02	subj.02_4	FIRST-TEST	12	3	FIRST-TEST_A1_NCOM_OBEN_LINKS_OBJ-10.mp4	OUTCOME_OBJ-10_UNTEN.mp4
Melody_1	1	Melody_1.edf	RIGHT	Right	actor	122500.00	4145.30	355	158	0.0103	false	.	158	4	23	[23]	3	5473	1	864.70	350.70	0	158	5630	0.0833	1	79.70	-763.80	1548.80	421.70	5473	10.03	174.29	5472	3	5400	0.0833	1	0	0	0	0	0	0	0	0	.	21	.	upper_object	158	1	5473	864.70	350.70	158	5630	0.0833	1	79.70	-763.80	1548.80	421.70	5473	10.03	174.29	5472	3	5400	785	0	0	4145.30	4145.30	.	1	1	0	0	0	0	158	1135	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	158	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	RECTANGLE	[0, 23, 21, 0, 23, 0, 23, 0]	true	2239638	1	first_video	true	2223750	Fixations	1000.00	IP Relative	15382.00	12	4	Trial: 1	2223131	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Melody_1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[1, 1, 1, 1, 1]	subj.11	subj.11_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_COM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Melody_1	1	Melody_1.edf	RIGHT	Right	actor	122500.00	.	1075	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	22	.	lower_object	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	785	0	0	.	.	.	.	.	.	.	.	.	.	1135	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	725	RECTANGLE	[0, 23, 21, 0, 23, 0, 23, 0]	true	2239638	1	first_video	true	2223750	Fixations	1000.00	IP Relative	15382.00	12	4	Trial: 1	2223131	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Melody_1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[1, 1, 1, 1, 1]	subj.11	subj.11_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_COM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
Melody_1	1	Melody_1.edf	RIGHT	Right	actor	418000.00	3433.02	1080	13647	0.8872	false	.	175	2	.	.	2	287	0	1496.60	462.00	1	5094	5399	0.1667	2	246.60	283.30	966.70	489.50	287	7.95	0.16	286	1	246	0.3333	4	1	0	1	0	158	0	4919	0	.	23	.	actor_right	5332	3	9856	1512.30	405.00	5332	15187	0.0833	1	262.30	64.00	1186.00	495.90	9856	5.57	10.74	9855	8	9814	1250	0	0	3713.60	3112.80	.	0	0	1	1	1	1	13805	1800	3	4919	1	481	1548.80	421.70	3221	9190	0.0833	1	276.20	1.00	1249.00	474.70	5970	13647	0	.	.	3221	2	5970	1526.20	399.10	5332	15187	0.0833	1	262.30	64.00	1186.00	495.90	9856	320	RECTANGLE	[0, 23, 21, 0, 23, 0, 23, 0]	true	2239638	1	first_video	true	2223750	Fixations	1000.00	IP Relative	15382.00	12	4	Trial: 1	2223131	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	Melody_1	1	False	A1	(255, 255, 255, 255)	white	0	w_fly64.mp4	COM	30.3	OBJ-17	OBJ-17	down	down	NO	right	1	1	[1, 1, 1, 1, 1]	subj.11	subj.11_1	FIRST-PRETEST	1	1	FIRST-PRETEST_A1_COM_UNTEN_RECHTS_OBJ-17.mp4	OUTCOME_OBJ-17_UNTEN.mp4
